Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-March-2021,9790.00,9961.65,9780.00,9875.40,9869.114781172584640792,10899,2478,107563482.00,1379,12.65,181.65,85.40
1-March-2021,9820.00,9847.00,9614.80,9772.10,9741.792029677927041762,17791,4748,173316222.00,3286,18.47,232.20,-47.90
26-February-2021,10013.25,10109.70,9598.05,9652.70,9815.039527302363488182,24540,6758,240861070.00,7709,31.41,511.65,-360.55
25-February-2021,10270.00,10374.25,10130.35,10263.25,10253.813632074035739291,32849,4375,336827524.00,17380,52.91,243.90,-6.75
24-February-2021,10050.00,10299.90,9263.20,10218.05,10103.142823219961275709,54746,7674,553106657.00,16861,30.80,1036.70,168.05
23-February-2021,10001.00,10192.95,9933.10,10000.90,10063.030290992154136458,10069,2462,101324652.00,1712,17.00,259.85,-0.10
22-February-2021,10175.00,10256.80,9960.00,10000.30,10100.031448398051085191,20319,4390,205222539.00,6851,33.72,296.80,-174.70
19-February-2021,10240.00,10428.15,10099.05,10251.05,10271.953358435564192882,16466,3088,169137984.00,2974,18.06,329.10,11.05
18-February-2021,10350.00,10350.00,10137.25,10198.55,10193.667278661770705834,14706,2539,149908071.00,5747,39.08,212.75,-151.45
17-February-2021,10371.00,10498.95,10111.50,10184.65,10262.901923826855582997,15386,3312,157905009.00,2913,18.93,387.45,-186.35
16-February-2021,10509.40,10535.55,10360.00,10457.65,10445.583273806253090829,18199,3322,190099170.00,5015,27.56,175.55,-51.75
15-February-2021,10360.00,10586.40,10284.60,10540.25,10493.004706856949203599,26557,3847,278662726.00,7920,29.82,301.80,180.25
12-February-2021,10220.00,10325.25,10171.55,10274.15,10232.248281420376428198,21093,2800,215828813.00,10061,47.70,153.70,54.15
11-February-2021,10100.00,10412.00,10100.00,10214.25,10275.526460271465609272,32785,5426,336883135.00,6803,20.75,312.00,114.25
10-February-2021,9940.00,10361.50,9924.75,10234.90,10197.562904238885022153,58907,9139,600707838.00,8481,14.40,436.75,294.90
9-February-2021,10032.35,10092.15,9882.70,9940.20,9965.047991967871485943,19920,4415,198503756.00,4232,21.24,209.45,-92.15
8-February-2021,9722.00,10113.45,9722.00,10032.15,9951.008961025848142164,39616,6726,394219171.00,7685,19.40,391.45,310.15
5-February-2021,9701.10,9938.05,9560.00,9717.50,9744.832860878546157733,45507,7686,443458109.00,7549,16.59,378.05,16.40
4-February-2021,9531.50,9764.40,9477.00,9718.60,9646.697675279484711631,27014,4250,260595891.00,5699,21.10,287.40,187.10
3-February-2021,9584.00,9629.85,9436.45,9531.50,9510.743327270420032993,23641,4026,224843483.00,4492,19.00,193.40,-52.50
2-February-2021,9830.00,9996.75,9322.00,9473.00,9614.202260475459906822,71047,11223,683060228.00,8723,12.28,674.75,-357.00
1-February-2021,8712.15,9830.00,8636.80,9699.80,9339.832811531554439553,62923,9799,587690300.00,12275,19.51,1193.20,987.65
29-January-2021,9075.00,9110.00,8672.60,8720.40,8964.810691458454386984,25815,4818,231426588.00,5100,19.76,437.40,-354.60
28-January-2021,8900.00,9214.80,8821.00,8951.45,8998.580730965869835567,28948,8079,260490915.00,4323,14.93,393.80,51.45
27-January-2021,9181.00,9284.75,9039.25,9126.45,9168.036148752694795195,25976,7032,238148907.00,6667,25.67,245.50,-54.55
25-January-2021,9140.00,9331.75,9086.00,9206.90,9221.126188455008488964,70680,14030,651749199.00,30611,43.31,245.75,66.90
22-January-2021,9050.00,9212.20,8967.10,9073.70,9085.113226275302208515,28209,4397,256281959.00,4581,16.24,245.10,23.70
21-January-2021,8999.00,9385.00,8951.05,9048.50,9230.323978401439904006,90006,21545,830784540.00,29272,32.52,433.95,49.50
20-January-2021,8930.10,9021.15,8844.10,8938.45,8945.521328713107898195,25107,4763,224595204.00,8131,32.39,177.05,8.35
19-January-2021,9144.00,9144.00,8402.05,8922.40,8761.932654488244034612,45764,8018,400981086.00,9292,20.30,741.95,-221.60
