Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-October-2021,2783.00,2783.00,2748.10,2764.65,2763.803852533938183418,29539,3452,81640002.00,15826,53.58,34.90,-18.35
12-October-2021,2749.95,2766.95,2735.15,2755.45,2748.777994704007899106,44562,1706,122491045.00,29793,66.86,31.80,5.50
11-October-2021,2740.00,2768.75,2727.05,2749.00,2721.607346794858155489,1644935,4378,4476867181.00,1631750,99.20,41.70,9.00
8-October-2021,2726.00,2745.40,2716.00,2720.05,2727.768086407173425718,34349,4080,93696106.00,13351,38.87,29.40,-5.95
7-October-2021,2761.00,2774.05,2723.65,2728.75,2741.640041050200974942,23386,1736,64115994.00,8322,35.59,50.40,-32.25
6-October-2021,2737.70,2794.00,2719.50,2748.15,2762.597835519301812411,80666,5809,222847717.00,57520,71.31,74.50,10.45
5-October-2021,2732.00,2754.95,2716.80,2740.90,2739.233873745471821367,84195,4069,230629796.00,74779,88.82,38.15,8.90
4-October-2021,2740.00,2769.00,2721.05,2725.00,2742.168883186031730803,83389,6175,228666721.00,48280,57.90,47.95,-15.00
1-October-2021,2748.00,2752.00,2694.05,2712.25,2710.481395865747943987,89980,8666,243889116.00,55486,61.66,57.95,-35.75
30-September-2021,2739.00,2784.00,2723.40,2754.60,2763.458956870897466930,70231,5023,194080486.00,36187,51.53,60.60,15.60
29-September-2021,2792.75,2792.75,2739.00,2746.90,2762.929270027562905663,44988,3741,124298662.00,22689,50.43,53.75,-45.85
28-September-2021,2859.90,2859.90,2761.05,2804.20,2808.101732116145447428,71531,8517,200866325.00,28568,39.94,98.85,-55.70
27-September-2021,2850.00,2868.95,2825.00,2841.10,2848.123203769140164899,89145,6099,253895943.00,66738,74.86,43.95,-8.90
24-September-2021,2817.95,2850.00,2800.00,2838.45,2823.522345748831349192,139691,10476,394420660.00,104016,74.46,50.00,20.50
23-September-2021,2760.00,2829.05,2731.05,2817.95,2736.876962383724124708,1710802,4458,4682254581.00,1668330,97.52,98.00,57.95
22-September-2021,2775.50,2775.50,2717.60,2733.05,2734.642682017887964851,101968,5388,278846045.00,68845,67.52,57.90,-42.45
21-September-2021,2755.35,2780.85,2724.75,2773.55,2758.312970004224757076,71010,5548,195867804.00,42458,59.79,56.10,18.20
20-September-2021,2801.70,2804.70,2734.05,2743.35,2776.859541159652731773,57362,3684,159286217.00,29017,50.59,70.65,-58.35
17-September-2021,2815.35,2850.95,2802.90,2825.30,2826.637803617241247271,78347,6752,221458592.00,52039,66.42,48.05,9.95
16-September-2021,2816.00,2824.25,2799.00,2812.60,2813.242694198310558215,62861,3731,176843249.00,44617,70.98,25.25,-3.40
15-September-2021,2814.45,2842.95,2797.00,2815.25,2811.587404994571118349,50655,2303,142420960.00,30800,60.80,45.95,0.80
14-September-2021,2866.80,2866.80,2812.00,2817.30,2833.885384964061387036,15443,1600,43763692.00,5169,33.47,54.80,-49.50
13-September-2021,2838.00,2876.00,2834.15,2847.65,2852.182877363768602439,71496,3661,203919667.00,47575,66.54,41.85,9.65
9-September-2021,2820.00,2853.00,2814.05,2829.10,2834.571108930323846908,25475,1982,72210699.00,12175,47.79,38.95,9.10
8-September-2021,2840.00,2851.10,2802.50,2828.10,2827.346902952774838895,41588,2897,117583703.00,7795,18.74,48.60,-11.90
7-September-2021,2770.00,2852.40,2749.35,2836.05,2812.327433741569726520,78141,5296,219758078.00,24462,31.30,103.05,66.05
6-September-2021,2767.80,2777.15,2741.10,2765.15,2767.947001527883880825,52360,1648,144929705.00,36818,70.32,36.05,-2.65
3-September-2021,2769.95,2783.80,2741.00,2758.05,2761.887633143423334159,32296,2095,89197923.00,12871,39.85,42.80,-11.90
