Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-March-2022,1532.00,1538.30,1517.00,1524.15,1525.866469456568958027,96682,4708,147523822.00,46893,48.50,21.30,-7.85
25-March-2022,1574.80,1574.80,1522.40,1532.00,1545.824322036289753647,70874,5650,109558753.00,24500,34.57,52.40,-42.80
24-March-2022,1534.80,1571.90,1533.00,1568.85,1556.272747580044676098,80580,4086,125404458.00,44640,55.40,38.90,34.05
23-March-2022,1549.95,1561.25,1529.05,1541.85,1548.624766425141721791,126833,8242,196416725.00,56354,44.43,32.20,-8.10
22-March-2022,1481.50,1543.00,1474.40,1538.45,1516.852839521066441475,165785,9844,251471448.00,99925,60.27,68.60,56.95
21-March-2022,1499.00,1520.00,1477.00,1481.65,1499.415279930857558338,72893,3593,109296878.00,36099,49.52,43.00,-17.35
17-March-2022,1501.00,1508.10,1488.00,1491.90,1498.566611842105263157,38912,2086,58312224.00,17093,43.93,20.10,-9.10
16-March-2022,1473.00,1494.25,1468.10,1489.50,1481.066194824961948249,65700,4330,97306049.00,30506,46.43,26.15,16.50
15-March-2022,1517.00,1517.00,1447.60,1459.05,1478.726898672499296186,92354,6244,136566344.00,31251,33.84,69.40,-57.95
14-March-2022,1486.80,1508.60,1485.85,1503.00,1502.078082053013675502,148075,5452,222420212.00,76875,51.92,22.75,16.20
11-March-2022,1475.00,1491.75,1472.20,1486.95,1485.074686196988355261,46287,2124,68739652.00,14613,31.57,19.55,11.95
10-March-2022,1521.00,1527.85,1474.70,1485.00,1500.612905833556162202,160811,4969,241315062.00,36120,22.46,53.15,-36.00
9-March-2022,1473.90,1510.80,1461.75,1504.30,1499.590718368407378539,153960,12522,230876987.00,85583,55.59,49.05,30.40
8-March-2022,1416.00,1466.50,1416.00,1462.60,1453.784007531278520764,139153,9610,202298406.00,44334,31.86,50.50,46.60
7-March-2022,1422.00,1464.00,1411.20,1424.25,1437.265823702623554386,248251,16843,356802678.00,48182,19.41,52.80,2.25
4-March-2022,1418.00,1460.05,1399.00,1453.60,1438.240751375204013782,132344,9553,190342534.00,58790,44.42,61.05,35.60
3-March-2022,1404.75,1443.15,1404.75,1427.30,1431.116962621660799337,154528,5031,221147642.00,36603,23.69,38.40,22.55
2-March-2022,1393.00,1420.40,1382.80,1393.50,1397.619436918927305493,83789,6904,117105135.00,28139,33.58,37.60,0.50
28-February-2022,1378.75,1420.30,1364.90,1411.00,1397.673870111217152198,105829,5839,147914428.00,23529,22.23,55.40,32.25
25-February-2022,1350.00,1400.10,1350.00,1389.50,1383.854609418934648130,76463,8101,105813675.00,21767,28.47,50.10,39.50
24-February-2022,1371.15,1382.30,1330.00,1332.70,1354.938976201235813328,657219,25139,890491639.00,483371,73.55,52.30,-38.45
23-February-2022,1413.00,1426.05,1410.00,1414.00,1417.763572396222981579,49457,3895,70118333.00,14396,29.11,16.05,1.00
22-February-2022,1378.65,1420.45,1375.35,1412.90,1397.464682188820119854,101790,8898,142247930.00,33963,33.37,45.10,34.25
21-February-2022,1429.95,1439.60,1410.05,1418.35,1425.377962788041209937,45523,3680,64887481.00,11401,25.04,29.55,-11.60
18-February-2022,1440.00,1444.70,1418.00,1437.70,1418.440695714781086181,3627866,3909,5145912773.00,3532574,97.37,26.70,-2.30
17-February-2022,1451.00,1460.50,1440.80,1447.20,1451.088918837975441749,33390,2683,48451859.00,7645,22.90,19.70,-3.80
16-February-2022,1458.00,1463.80,1429.15,1443.70,1446.619896353877475476,54030,3694,78160873.00,10307,19.08,34.65,-14.30
