Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-April-2022,1740.00,1747.50,1731.15,1742.00,1742.547211632236900434,135348,5277,235850280.00,100245,74.06,16.35,2.00
25-April-2022,1708.00,1737.00,1694.80,1730.20,1719.581368816997819923,88529,5345,152232819.00,46978,53.06,42.20,22.20
22-April-2022,1740.00,1743.95,1721.05,1727.85,1734.531459650687701500,264577,5570,458917130.00,201151,76.03,22.90,-12.15
21-April-2022,1730.00,1773.00,1720.70,1762.20,1746.620131911648628038,74747,6170,130554615.00,37985,50.82,52.30,32.20
20-April-2022,1711.00,1727.05,1683.55,1722.30,1703.875011069274174409,282313,11162,481026066.00,217373,77.00,43.50,11.30
19-April-2022,1751.00,1766.70,1687.00,1711.50,1737.783551074090311266,114050,5295,198194214.00,85586,75.04,79.70,-39.50
18-April-2022,1770.00,1770.05,1730.00,1749.70,1747.451531685851195002,135439,9183,236673088.00,82880,61.19,40.05,-20.30
13-April-2022,1836.00,1836.00,1773.55,1782.80,1799.986359104124946584,119347,4357,214822972.00,93305,78.18,62.45,-53.20
12-April-2022,1778.00,1812.65,1769.80,1801.50,1796.040591908770024436,51562,3190,92607445.00,11671,22.63,42.85,23.50
11-April-2022,1778.00,1805.95,1764.20,1782.70,1795.573628730093059302,171611,6583,308140186.00,108503,63.23,41.75,4.70
8-April-2022,1777.00,1790.00,1757.00,1785.05,1774.171719300358250293,232519,7549,412528634.00,173254,74.51,33.00,8.05
7-April-2022,1777.00,1792.00,1763.45,1766.50,1773.095393171544135141,201744,9439,357711357.00,113763,56.39,28.55,-10.50
6-April-2022,1782.00,1792.50,1772.00,1779.50,1779.887310994497800534,141398,8899,251672506.00,75531,53.42,20.50,-2.50
5-April-2022,1839.85,1839.85,1794.50,1802.45,1819.041661766435375749,68024,4026,123738490.00,27473,40.39,45.35,-37.40
4-April-2022,1787.00,1839.60,1736.50,1835.65,1804.270570309098824553,243482,16507,439307407.00,98505,40.46,103.10,48.65
1-April-2022,1754.00,1779.95,1745.90,1776.70,1773.557527752957034030,132058,6274,234212460.00,70209,53.17,34.05,22.70
31-March-2022,1758.00,1778.95,1748.00,1754.70,1761.186532766102513476,140801,6205,247976825.00,109850,78.02,30.95,-3.30
30-March-2022,1749.95,1765.50,1735.25,1762.00,1750.997681839256006763,146668,7773,256815328.00,69767,47.57,30.25,12.05
29-March-2022,1735.00,1740.00,1718.40,1730.75,1730.733342874407658302,62886,3440,108838897.00,22388,35.60,21.60,-4.25
28-March-2022,1724.00,1728.90,1692.30,1725.00,1709.186866222328017138,168040,7247,287211761.00,98834,58.82,36.60,1.00
25-March-2022,1728.00,1731.90,1712.55,1722.05,1723.912918300926312275,191728,6959,330522376.00,132438,69.08,19.35,-5.95
24-March-2022,1714.00,1729.00,1699.05,1713.40,1701.164578370417848245,44833358,71754,76268920559.00,40026137,89.28,29.95,-0.60
23-March-2022,1805.55,1827.90,1760.00,1767.95,1790.109129458717884759,120270,6607,215296425.00,57627,47.91,67.90,-37.60
22-March-2022,1770.00,1811.30,1755.75,1808.65,1772.123044031184916232,108514,4205,192300160.00,61012,56.22,55.55,38.65
21-March-2022,1815.25,1828.05,1773.80,1775.20,1781.535038260914633920,270119,6877,481226463.00,232384,86.03,54.25,-40.05
17-March-2022,1797.00,1827.00,1783.65,1819.25,1813.083646740710076891,113537,8005,205852078.00,61157,53.87,43.35,22.25
16-March-2022,1764.00,1774.95,1753.60,1761.35,1769.317087672410240712,169871,7706,300555663.00,141016,83.01,21.35,-2.65
15-March-2022,1789.90,1792.00,1714.00,1733.40,1757.536153545274777809,184076,9428,323520225.00,121774,66.15,78.00,-56.50
14-March-2022,1750.00,1795.00,1744.00,1789.05,1769.134519582211469673,153762,5906,272025662.00,76722,49.90,51.00,39.05
11-March-2022,1737.00,1779.85,1736.60,1763.90,1763.537647640005389140,222670,8738,392686928.00,165931,74.52,43.25,26.90
10-March-2022,1798.00,1812.80,1736.00,1753.75,1781.743590763381245177,125717,8879,223995459.00,39693,31.57,76.80,-44.25
9-March-2022,1726.50,1748.00,1692.30,1739.25,1709.253911436588871398,292220,19804,499478178.00,161722,55.34,55.70,12.75
8-March-2022,1685.20,1729.35,1674.10,1723.60,1693.256339087822037861,196716,15339,333090614.00,102919,52.32,55.25,38.40
7-March-2022,1700.00,1730.80,1680.25,1713.85,1702.630017357860699201,315131,24769,536551500.00,162178,51.46,50.55,13.85
4-March-2022,1789.85,1789.85,1733.70,1753.90,1753.577351588049442935,108246,7325,189817734.00,61652,56.96,56.15,-35.95
3-March-2022,1817.20,1818.90,1773.20,1789.85,1793.127487402675845406,120859,6052,216715595.00,77493,64.12,45.70,-27.35
