Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-January-2022,2028.80,2028.80,1952.00,1997.05,1993.187027987561083962,2251,330,4486664.00,2251,100.00,76.80,-31.75
14-January-2022,2016.95,2030.00,1930.10,2015.35,1986.070904645476772616,3681,549,7310727.00,3681,100.00,99.90,-1.60
13-January-2022,1954.00,2037.85,1865.25,2017.95,1986.487816764132553606,14364,1415,28533911.00,14364,100.00,172.60,63.95
12-January-2022,1878.00,1953.05,1836.05,1940.85,1912.666666666666666666,6570,475,12566220.00,6570,100.00,117.00,62.85
11-January-2022,1838.00,1881.00,1741.00,1860.05,1836.503007674756274631,9642,1043,17707562.00,9642,100.00,140.00,22.05
10-January-2022,1752.10,1845.90,1726.05,1827.45,1791.119545571908081590,3873,451,6937006.00,3873,100.00,119.85,75.35
7-January-2022,1763.00,1778.50,1710.10,1768.20,1749.358291735995562950,1803,223,3154093.00,1803,100.00,68.40,5.20
6-January-2022,1763.00,1775.00,1670.00,1750.75,1707.168276661514683153,5176,426,8836303.00,5176,100.00,105.00,-12.25
5-January-2022,1740.00,1767.00,1715.00,1751.05,1737.186604979070279797,4539,815,7885090.00,4539,100.00,52.00,11.05
4-January-2022,1680.20,1810.30,1680.20,1761.20,1738.690896005757466714,2779,388,4831822.00,2779,100.00,130.10,81.00
3-January-2022,1746.00,1750.00,1713.00,1724.85,1732.246280143663417136,1949,331,3376148.00,1949,100.00,37.00,-21.15
31-December-2021,1711.90,1750.00,1652.00,1732.85,1712.124737505249895002,2381,308,4076569.00,2381,100.00,98.00,20.95
30-December-2021,1703.50,1787.00,1670.10,1682.50,1707.199031263760457948,6813,889,11631147.00,6813,100.00,116.90,-21.00
29-December-2021,1739.95,1750.00,1702.00,1725.45,1729.601431980906921241,2933,552,5072921.00,2933,100.00,48.00,-14.50
28-December-2021,1797.85,1797.85,1720.00,1736.90,1739.369594991195460770,5111,955,8889918.00,5111,100.00,77.85,-60.95
27-December-2021,1799.90,1840.00,1750.00,1754.30,1782.627609294998030720,5078,1045,9052183.00,5078,100.00,90.00,-45.60
24-December-2021,1826.00,1826.00,1765.00,1769.65,1775.115211970074812967,2005,272,3559106.00,2005,100.00,61.00,-56.35
