Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-June-2022,282.95,285.20,279.00,280.00,281.704172137399119326,908623,21694,255962890.00,448129,49.32,6.20,-2.95
9-June-2022,282.30,290.60,277.00,288.00,284.448567293207817476,1220138,25849,347066506.00,434822,35.64,13.60,5.70
8-June-2022,295.65,296.80,282.20,284.50,288.111622246122051810,663882,15142,191272120.00,276653,41.67,14.60,-11.15
7-June-2022,297.95,303.20,288.15,291.20,295.410799048146429800,1670425,32742,493461584.00,657402,39.36,15.05,-6.75
6-June-2022,284.25,298.45,276.90,298.45,291.815440697051361948,2151807,35656,627930508.00,1300748,60.45,21.55,14.20
3-June-2022,300.00,303.00,282.00,284.25,289.278929392174810602,2464656,56274,712973049.00,1080258,43.83,21.00,-15.75
2-June-2022,292.25,313.15,292.25,295.40,298.883108702236755483,5176784,75827,1547253295.00,1796814,34.71,20.90,3.15
1-June-2022,310.60,316.40,307.60,307.60,309.730904896403727217,987439,13090,305840375.00,715991,72.51,8.80,-3.00
31-May-2022,323.75,323.75,323.75,323.75,323.749997979226447884,371145,7575,120158193.00,371144,100.00,0.00,0.00
30-May-2022,336.00,344.75,325.85,340.75,336.682601561750157844,4594717,66755,1546961273.00,2126756,46.29,18.90,4.75
27-May-2022,327.10,329.95,315.00,328.35,324.944156117540353494,1539148,23676,500137148.00,532557,34.60,14.95,1.25
26-May-2022,309.80,314.25,286.10,314.25,301.237354313655443422,1791520,32298,539672745.00,463780,25.89,28.15,4.45
25-May-2022,309.00,318.90,296.00,299.30,303.706507248214193742,2019256,41437,613261187.00,595926,29.51,22.90,-9.70
24-May-2022,343.40,343.80,311.15,311.15,327.491079668024256778,3347353,54884,1096228248.00,1147734,34.29,32.65,-32.25
23-May-2022,321.00,327.50,318.50,327.50,325.559372086674512940,882797,12052,287402837.00,458241,51.91,9.00,6.50
